date_time,duration,source_ip,destination_ip,source_port,destination_port,protocol,flag,forwarding_status,tos,packets,bytes,label
28/07/2016 7:13,0.004,77.29.189.74,42.219.151.202,37350,53413,UDP,.A....,0,0,2,197,background
27/07/2016 17:55,0.54,193.26.243.174,42.219.156.212,25,44804,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 9:16,0.144,36.44.243.148,42.219.153.38,49422,56897,TCP,.AP.SF,0,72,7,1126,background
28/07/2016 0:59,0.58,42.219.156.212,193.27.83.103,51747,25,TCP,.APRS.,0,0,6,425,anomaly-spam
28/07/2016 1:11,0.0,112.92.38.104,42.219.152.23,42759,443,TCP,....S.,0,72,1,40,nerisbotnet
28/07/2016 2:27,11.984,169.110.254.115,42.219.156.211,52501,443,TCP,.APRSF,0,0,11,1227,background
28/07/2016 2:43,1.256,42.219.155.28,70.252.180.16,443,45506,TCP,.APRSF,0,0,10,3344,background
28/07/2016 0:52,0.0,42.219.156.30,42.219.150.247,6543,64055,TCP,.A.R..,0,0,1,40,scan44
27/07/2016 16:44,0.0,143.72.8.137,42.219.158.188,53,36407,UDP,.A....,0,0,1,129,blacklist
28/07/2016 0:10,0.0,42.219.152.20,42.219.150.243,80,5975,TCP,.A..S.,0,0,1,40,dos
28/07/2016 0:12,0.0,42.219.154.69,42.219.150.241,80,17972,TCP,.A..S.,0,0,1,40,dos
27/07/2016 21:23,0.0,204.97.73.56,42.219.153.62,44521,53,UDP,.A....,0,0,1,68,background
27/07/2016 20:42,0.0,42.219.158.188,143.72.8.137,48237,53,UDP,.A....,0,0,1,72,blacklist
28/07/2016 1:54,9.011,42.219.154.68,79.175.59.70,2700,25,TCP,....S.,0,0,6,288,nerisbotnet
27/07/2016 21:02,0.0,193.27.6.202,42.219.153.62,2866,53,UDP,.A....,0,0,1,61,background
27/07/2016 23:30,1.608,42.219.153.140,75.179.204.107,80,34574,TCP,.AP.SF,0,0,8,6193,background
28/07/2016 0:49,0.0,42.219.150.246,42.219.158.16,63941,3869,TCP,....S.,0,0,1,44,scan44
27/07/2016 18:03,0.0,57.88.36.156,42.219.154.114,7855,53,UDP,.A....,0,0,1,71,background
27/07/2016 17:03,0.816,185.6.113.68,42.219.159.85,443,27257,TCP,.AP.SF,0,0,11,6560,background
28/07/2016 0:11,0.0,42.219.150.247,42.219.158.16,11675,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 21:51,5.212,219.175.38.174,42.219.158.186,49859,80,TCP,.A..SF,0,72,5,224,background
27/07/2016 17:26,4.284,96.171.196.239,42.219.154.141,49355,22,TCP,.AP.SF,0,72,12,1152,background
27/07/2016 19:15,0.0,42.219.156.243,219.100.170.9,22001,60369,TCP,.AP...,0,0,1,54,background
28/07/2016 0:19,3.0,42.219.159.90,85.9.225.79,64076,445,TCP,....S.,0,0,2,96,background
28/07/2016 9:19,0.0,143.72.8.137,42.219.155.105,53,42931,UDP,.A....,0,0,1,73,background
27/07/2016 17:59,0.276,210.62.215.105,42.219.156.211,50648,80,TCP,.AP.SF,0,0,5,585,background
27/07/2016 16:01,0.0,143.72.8.137,42.219.158.188,53,37814,UDP,.A....,0,0,1,130,blacklist
28/07/2016 9:12,0.108,42.219.153.62,36.178.208.5,53,31935,UDP,.A....,0,0,2,374,background
28/07/2016 1:38,35.154,212.117.171.138,42.219.154.70,65500,3796,TCP,.AP.SF,0,0,27,2174,nerisbotnet
27/07/2016 18:47,0.696,42.219.156.215,54.143.48.135,37126,25,TCP,.APRS.,0,0,6,436,anomaly-spam
28/07/2016 0:10,0.0,42.219.150.243,42.219.152.20,7895,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 1:07,0.656,52.51.199.86,42.219.154.108,3194,80,TCP,.A...F,0,0,12,480,background
28/07/2016 0:51,0.0,42.219.150.247,42.219.156.30,63491,32781,TCP,....S.,0,0,1,44,scan44
28/07/2016 4:29,7.0,70.151.201.215,42.219.157.130,36948,23,TCP,....S.,0,72,2,112,background
28/07/2016 0:50,0.0,42.219.150.246,42.219.158.16,62670,106,TCP,....S.,0,0,1,44,scan44
27/07/2016 18:04,0.0,42.219.154.183,143.72.4.250,36756,53,UDP,.A....,0,0,1,64,background
28/07/2016 4:45,0.236,168.183.220.165,42.219.156.211,50878,80,TCP,.APRSF,0,0,6,716,background
28/07/2016 4:19,0.696,42.219.156.213,193.26.243.174,42949,25,TCP,.APRS.,0,0,6,438,anomaly-spam
28/07/2016 7:19,0.0,62.172.51.34,42.219.158.188,31839,53,UDP,.A....,0,72,1,65,blacklist
27/07/2016 19:15,6.988,42.219.156.211,211.62.221.174,443,58896,TCP,.AP.SF,0,0,8,1853,background
28/07/2016 5:44,0.0,42.219.153.7,53.180.214.20,53,64079,UDP,.A....,0,0,1,142,background
27/07/2016 20:23,0.696,42.219.156.213,54.143.48.135,57215,25,TCP,.APRS.,0,0,6,444,anomaly-spam
28/07/2016 0:23,0.0,42.219.150.243,42.219.152.20,3203,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 0:09,0.72,42.219.156.213,193.27.6.136,37078,25,TCP,.APRS.,0,0,6,434,anomaly-spam
27/07/2016 18:59,132.432,42.219.158.186,104.101.162.88,80,58531,TCP,.AP.SF,0,0,8967,13228296,background
28/07/2016 0:25,0.0,42.219.150.242,42.219.152.20,16065,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 0:52,0.0,42.219.150.246,42.219.158.16,33100,2160,TCP,....S.,0,0,1,44,scan44
28/07/2016 1:20,0.0,42.219.154.69,143.72.8.137,45708,53,UDP,.A....,0,0,1,70,nerisbotnet
28/07/2016 4:42,0.54,193.27.1.120,42.219.156.215,25,52466,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 1:38,0.0,66.218.48.192,42.219.159.90,445,31660,TCP,.A.R..,0,40,1,40,background
27/07/2016 14:38,0.28,42.219.154.114,175.177.229.103,80,11323,TCP,.A..SF,0,0,3,128,background
28/07/2016 0:50,0.0,42.219.150.246,42.219.158.16,62670,4126,TCP,....S.,0,0,1,44,scan44
28/07/2016 3:36,0.0,201.171.20.105,42.219.159.82,28459,8000,TCP,.AP...,0,0,1,84,background
28/07/2016 0:21,0.0,42.219.158.16,42.219.150.246,80,11624,TCP,.A..S.,0,0,1,40,dos
27/07/2016 20:20,0.0,42.219.158.188,192.214.4.9,53,24245,UDP,.A....,0,0,1,164,blacklist
27/07/2016 20:19,0.0,245.75.51.197,42.219.152.191,49951,53413,UDP,.A....,0,0,2,197,background
28/07/2016 5:12,0.696,42.219.156.213,193.26.243.182,56691,25,TCP,.APRS.,0,0,6,447,anomaly-spam
27/07/2016 19:58,0.004,85.194.129.218,42.219.159.85,443,52331,TCP,...R..,0,0,2,80,background
27/07/2016 19:10,0.988,42.219.159.85,43.164.44.54,59351,443,TCP,.AP.S.,0,0,10,1459,background
28/07/2016 8:13,4.28,42.219.156.211,201.172.100.183,80,44274,TCP,.AP.SF,0,0,4,1049,background
28/07/2016 4:39,0.716,42.219.156.212,193.27.1.135,33163,25,TCP,.APRS.,0,0,6,438,anomaly-spam
28/07/2016 3:55,2.22,106.150.228.46,42.219.158.188,22383,80,TCP,.A...F,0,0,12,480,blacklist
28/07/2016 8:05,0.0,133.54.238.129,42.219.153.62,46210,53,UDP,.A....,0,40,1,79,background
28/07/2016 3:09,0.716,42.219.156.212,193.27.1.135,37136,25,TCP,.APRS.,0,0,6,429,anomaly-spam
28/07/2016 3:53,0.232,42.219.156.211,67.209.183.248,80,1274,TCP,.AP.SF,0,0,5,909,background
28/07/2016 1:25,9.012,42.219.154.68,212.117.174.7,4678,4506,TCP,....S.,0,0,6,288,nerisbotnet
27/07/2016 22:22,0.0,42.219.159.90,37.48.133.64,49897,445,TCP,....S.,0,0,1,48,background
27/07/2016 22:58,0.54,193.27.6.180,42.219.156.215,25,44277,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 0:19,0.696,42.219.156.212,193.26.243.174,60255,25,TCP,.APRS.,0,0,6,423,anomaly-spam
27/07/2016 18:30,4.268,211.40.138.7,42.219.156.211,59060,443,TCP,.AP.S.,0,0,9,1196,background
28/07/2016 1:52,0.0,42.219.154.71,143.72.8.137,42064,53,UDP,.A....,0,0,1,70,nerisbotnet
27/07/2016 22:21,0.0,64.173.55.214,42.219.158.188,59877,53,UDP,.A....,0,72,1,82,blacklist
27/07/2016 18:45,0.232,201.173.169.244,42.219.158.188,2249,80,TCP,.APR..,0,0,3,773,blacklist
27/07/2016 21:08,1.668,170.255.202.43,42.219.154.155,50878,80,TCP,.AP.SF,0,0,59,82251,background
28/07/2016 5:46,3.004,42.219.159.90,217.42.17.117,19704,445,TCP,....S.,0,0,2,96,background
28/07/2016 0:09,0.0,42.219.158.188,71.163.172.247,80,54142,TCP,.A..S.,0,0,1,52,blacklist
28/07/2016 6:59,1.036,42.219.159.95,239.69.200.5,64523,445,TCP,.AP.SF,0,0,5,336,background
27/07/2016 19:27,0.0,43.164.45.78,42.219.159.91,443,49422,TCP,.A....,0,0,1,52,background
27/07/2016 18:54,2.096,63.44.254.121,42.219.156.211,52196,443,TCP,.AP.SF,0,0,10,1139,background
27/07/2016 17:09,2.96,42.219.159.90,166.208.246.161,10947,445,TCP,....S.,0,0,2,96,background
28/07/2016 0:11,0.0,42.219.158.16,42.219.150.247,80,11607,TCP,.A..S.,0,0,1,40,dos
28/07/2016 1:51,0.0,42.219.156.30,143.72.8.137,59967,53,UDP,.A....,0,0,1,70,nerisbotnet
27/07/2016 17:57,40.456,216.46.7.210,42.219.158.188,42599,80,TCP,.AP.SF,0,0,16,5085,blacklist
28/07/2016 8:21,0.0,42.219.159.194,222.57.90.79,53,61266,UDP,.A....,0,0,1,85,background
27/07/2016 17:34,0.62,42.219.156.212,193.27.83.86,40623,25,TCP,.APRS.,0,0,6,419,anomaly-spam
27/07/2016 17:02,0.0,42.219.158.213,131.143.113.163,56757,30022,TCP,.A...F,0,0,1,40,background
28/07/2016 2:57,2.932,42.219.159.90,55.108.184.176,12316,445,TCP,....S.,0,0,2,96,background
28/07/2016 2:59,0.0,42.219.152.249,204.97.43.64,53,44333,UDP,.A....,0,0,1,108,background
27/07/2016 18:35,0.696,42.219.156.213,54.143.48.135,37410,25,TCP,.APRS.,0,0,6,440,anomaly-spam
28/07/2016 0:12,0.004,42.219.150.246,42.219.158.16,16605,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 0:10,0.0,42.219.150.246,42.219.158.16,6432,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 17:24,5.052,79.28.149.44,42.219.156.211,52936,80,TCP,.AP.SF,0,40,6,708,background
27/07/2016 20:38,0.584,42.219.156.215,193.27.83.86,55041,25,TCP,.APRS.,0,0,6,437,anomaly-spam
28/07/2016 1:05,0.0,42.219.154.167,143.72.8.137,38590,53,UDP,.A....,0,0,1,72,background
27/07/2016 16:03,0.0,42.219.157.29,37.179.204.49,443,64085,TCP,.A....,0,0,1,41,background
27/07/2016 17:13,0.748,42.219.156.213,193.27.1.135,60552,25,TCP,.APRS.,0,0,6,440,anomaly-spam
28/07/2016 1:10,4.3,42.219.158.188,167.190.0.244,80,6879,TCP,.AP.S.,0,0,6,779,blacklist
27/07/2016 14:43,5.388,42.219.156.211,202.213.53.74,443,37608,TCP,.AP.SF,0,0,10,5890,background
28/07/2016 0:12,0.0,42.219.152.20,42.219.150.242,80,17960,TCP,.A..S.,0,0,1,40,dos
28/07/2016 0:25,0.0,42.219.152.20,42.219.150.242,80,13693,TCP,.A..S.,0,0,1,40,dos
28/07/2016 3:16,0.0,42.219.154.7,143.72.8.137,53215,53,UDP,.A....,0,0,1,67,background
27/07/2016 13:53,18.9,141.55.3.134,240.221.26.249,51880,80,TCP,.A.R.F,0,0,7,280,background
28/07/2016 0:11,0.0,42.219.154.69,42.219.150.241,80,12148,TCP,.A..S.,0,0,1,40,dos
27/07/2016 14:16,0.008,42.219.156.211,216.53.205.4,443,47471,TCP,...R..,0,0,2,80,background
27/07/2016 21:23,0.0,204.97.73.56,42.219.153.62,44521,53,UDP,.A....,0,0,1,68,background
27/07/2016 20:38,0.0,143.72.8.137,42.219.154.116,53,39730,UDP,.A....,0,0,1,118,background
28/07/2016 0:11,0.0,42.219.150.246,42.219.158.16,11665,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 0:49,0.0,143.72.8.137,42.219.159.85,53,26363,UDP,.A....,0,0,1,81,background
28/07/2016 1:52,0.0,42.219.156.27,143.72.8.137,42343,53,UDP,.A....,0,0,1,70,nerisbotnet
28/07/2016 9:30,0.648,145.135.192.68,42.219.159.92,443,53224,TCP,.AP.SF,0,40,14,5355,background
28/07/2016 1:51,0.52,193.26.243.145,42.219.156.215,25,58087,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 8:57,11.516,42.219.156.211,211.166.138.209,443,44944,TCP,.AP.S.,0,0,6,5304,background
27/07/2016 15:58,0.0,42.219.154.167,143.72.4.250,44572,53,UDP,.A....,0,0,1,74,background
27/07/2016 17:14,0.548,193.27.6.165,42.219.156.213,25,47489,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 14:08,0.0,143.72.8.137,42.219.154.107,53,35169,UDP,.A....,0,0,1,178,background
28/07/2016 3:49,0.0,100.8.149.245,42.219.158.188,59599,53,UDP,.A....,0,40,1,65,blacklist
28/07/2016 9:23,0.168,42.219.155.56,219.244.176.43,80,62716,TCP,.AP.SF,0,0,5,433,background
27/07/2016 22:29,0.0,42.219.155.107,143.72.8.137,42200,53,UDP,.A....,0,0,2,114,background
28/07/2016 0:24,0.0,42.219.150.243,42.219.152.20,9414,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 1:19,0.584,42.219.156.213,193.27.83.86,59089,25,TCP,.APRS.,0,0,6,439,anomaly-spam
28/07/2016 0:39,19.296,69.23.220.174,42.219.156.211,34386,443,TCP,.AP.SF,0,40,15,1690,background
28/07/2016 9:24,1.724,42.219.145.25,165.10.91.66,80,34607,TCP,.AP.S.,0,0,7,5060,background
28/07/2016 5:57,0.0,169.38.186.169,42.219.158.196,0,2048,ICMP,.A....,0,72,1,84,background
28/07/2016 8:32,0.0,62.205.35.100,42.219.153.62,45236,53,UDP,.A....,0,0,1,78,background
28/07/2016 0:10,0.0,42.219.158.16,42.219.150.246,80,7355,TCP,.A..S.,0,0,1,40,dos
27/07/2016 17:15,0.716,42.219.156.215,193.27.6.165,56145,25,TCP,.APRS.,0,0,6,439,anomaly-spam
28/07/2016 5:26,0.536,193.27.1.135,42.219.156.213,25,38522,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 14:48,0.02,143.72.8.137,42.219.154.107,53,59901,UDP,.A....,0,0,2,201,background
27/07/2016 19:27,2.984,42.219.159.95,35.71.206.191,58925,445,TCP,....S.,0,0,2,96,background
28/07/2016 2:51,0.692,42.219.156.215,54.143.48.199,60502,25,TCP,.APRS.,0,0,6,442,anomaly-spam
28/07/2016 3:54,0.0,204.97.73.60,42.219.153.7,52262,53,UDP,.A....,0,0,1,76,background
27/07/2016 18:14,0.28,42.219.156.243,219.106.174.164,22011,40376,TCP,.AP...,0,0,2,112,background
27/07/2016 20:26,4.528,218.153.9.153,42.219.156.211,37755,443,TCP,.AP...,0,0,4,757,background
27/07/2016 14:36,7.148,82.167.147.213,42.219.159.88,443,56584,TCP,.AP..F,0,0,3,151,blacklist
27/07/2016 19:57,0.692,42.219.156.212,54.143.48.135,45974,25,TCP,.APRS.,0,0,6,439,anomaly-spam
27/07/2016 13:51,0.0,42.219.156.211,131.138.237.177,443,44222,TCP,...R..,0,0,1,40,background
28/07/2016 9:00,0.0,42.219.158.226,36.230.18.1,53,63863,UDP,.A....,0,0,1,168,background
28/07/2016 0:50,0.0,42.219.150.243,42.219.152.20,63117,5631,TCP,....S.,0,0,1,44,scan44
28/07/2016 0:20,0.0,42.219.158.16,42.219.150.247,80,5229,TCP,.A..S.,0,0,1,40,dos
27/07/2016 16:42,0.0,42.219.154.110,176.42.238.201,53,14306,UDP,.A....,0,0,1,65,background
28/07/2016 0:52,0.0,42.219.150.242,42.219.154.69,55473,1141,TCP,....S.,0,0,1,44,scan44
28/07/2016 4:01,0.72,42.219.156.212,193.27.1.135,32905,25,TCP,.APRS.,0,0,6,430,anomaly-spam
27/07/2016 19:57,0.54,193.27.6.165,42.219.156.212,25,41511,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 5:25,23.648,42.219.156.243,158.34.106.175,22002,40622,TCP,.AP...,0,0,7,424,background
27/07/2016 20:55,4.716,201.175.248.59,42.219.156.211,34801,80,TCP,.AP.SF,0,0,6,650,background
27/07/2016 15:07,2.772,42.219.158.161,237.152.110.76,25,63584,TCP,.AP.SF,0,0,11,709,background
27/07/2016 14:38,0.0,60.44.48.247,42.219.151.115,80,34756,TCP,.A..S.,0,0,1,44,blacklist
27/07/2016 15:08,1.544,42.219.157.23,68.182.9.92,80,65490,TCP,.AP.SF,0,0,24,30530,background
27/07/2016 19:06,0.584,42.219.156.212,193.27.83.86,37888,25,TCP,.APRS.,0,0,6,425,anomaly-spam
27/07/2016 22:40,0.984,42.219.155.28,74.36.5.103,443,43515,TCP,.APRSF,0,0,10,3344,background
27/07/2016 15:20,0.0,57.88.36.65,42.219.158.188,12670,53,UDP,.A....,0,0,1,71,blacklist
27/07/2016 22:12,0.2,42.219.153.234,36.149.46.52,36161,7882,TCP,.AP.SF,0,0,9,1220,background
28/07/2016 8:59,0.628,176.42.100.42,42.219.154.154,36816,80,TCP,.AP.SF,0,0,17,1349,background
27/07/2016 15:14,6.52,208.111.24.2,42.219.158.175,29383,443,TCP,.AP.SF,0,0,11,2242,background
28/07/2016 3:21,0.696,42.219.156.215,193.26.243.145,41604,25,TCP,.APRS.,0,0,6,439,anomaly-spam
28/07/2016 0:11,0.0,42.219.152.20,42.219.150.243,80,11794,TCP,.A..S.,0,0,1,40,dos
27/07/2016 16:11,0.088,42.219.153.58,37.6.198.87,80,54119,TCP,.AP.SF,0,0,3,1271,background
28/07/2016 0:52,0.0,42.219.150.243,42.219.152.20,49625,7627,TCP,....S.,0,0,1,44,scan44
27/07/2016 20:24,0.0,168.3.154.127,42.219.159.90,445,40575,TCP,.A.R..,0,72,1,40,background
28/07/2016 0:43,0.0,42.219.155.107,143.72.8.137,35814,53,UDP,.A....,0,0,1,64,background
28/07/2016 8:40,5.128,42.219.155.90,209.51.58.5,443,50703,TCP,.A..S.,0,0,3,180,background
27/07/2016 17:31,0.0,42.219.152.249,60.62.251.4,61743,53,UDP,.A....,0,0,1,71,background
27/07/2016 22:47,1.648,42.219.155.103,60.232.33.79,39880,80,TCP,.AP.SF,0,0,5,330,blacklist
28/07/2016 0:08,0.592,42.219.156.212,193.27.83.116,37357,25,TCP,.APRS.,0,0,6,443,anomaly-spam
28/07/2016 0:12,0.0,42.219.158.16,42.219.150.246,80,17823,TCP,.A..S.,0,0,1,40,dos
27/07/2016 15:27,4.184,42.219.156.211,216.53.184.90,443,60094,TCP,.AP.SF,0,0,7,1609,background
27/07/2016 17:04,76.252,71.229.53.227,42.219.158.188,51371,80,TCP,.AP.SF,0,0,11,3343,blacklist
28/07/2016 0:42,0.0,42.219.150.246,42.219.154.69,63973,1113,TCP,....S.,0,0,1,44,scan11
28/07/2016 3:28,0.0,78.232.159.147,42.219.156.35,47223,53413,UDP,.A....,0,40,1,151,background
28/07/2016 0:50,0.0,42.219.156.30,42.219.150.247,3766,38832,TCP,.A.R..,0,0,1,40,scan44
27/07/2016 15:47,2.972,63.128.22.194,42.219.157.222,53,24218,UDP,.A....,0,0,2,230,background
27/07/2016 23:40,0.292,253.137.207.15,42.219.158.180,80,52825,TCP,.AP.SF,0,0,4,1198,background
28/07/2016 6:02,0.024,42.219.155.119,36.50.44.138,80,34007,TCP,.AP.SF,0,0,5,402,background
28/07/2016 3:32,0.696,42.219.156.212,193.26.243.182,57579,25,TCP,.APRS.,0,0,6,433,anomaly-spam
28/07/2016 4:40,2.62,64.63.230.108,42.219.155.28,38732,443,TCP,.APRSF,0,0,12,2861,background
27/07/2016 17:23,3.728,42.219.158.156,64.60.227.197,443,51222,TCP,.AP.SF,0,0,64,81052,background
28/07/2016 0:03,1.392,42.219.155.164,63.44.163.132,443,65159,TCP,.AP.SF,0,0,12,2990,background
28/07/2016 0:52,0.0,42.219.156.30,42.219.150.247,1002,62217,TCP,.A.R..,0,0,1,40,scan44
28/07/2016 0:20,0.0,42.219.150.247,42.219.158.16,7376,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 0:11,0.0,42.219.158.16,42.219.150.246,80,12261,TCP,.A..S.,0,0,1,40,dos
28/07/2016 5:43,0.0,42.219.153.7,200.88.16.90,53,49230,UDP,.A....,0,0,1,141,background
27/07/2016 17:13,1.58,193.27.1.120,42.219.156.212,25,35985,TCP,.AP.SF,0,0,11,1440,anomaly-spam
28/07/2016 8:06,0.0,42.219.159.85,143.72.4.250,34973,53,UDP,.A....,0,0,1,74,background
27/07/2016 22:31,1.04,143.72.8.137,42.219.158.188,53,6692,UDP,.A....,0,0,30,3431,blacklist
28/07/2016 8:24,1.044,42.219.159.85,82.167.25.217,27079,443,TCP,.AP.S.,0,0,18,2191,background
27/07/2016 22:03,0.0,62.121.55.73,42.219.153.7,53,53,UDP,.A....,0,72,1,89,background
28/07/2016 0:52,0.0,42.219.156.30,42.219.150.247,667,62217,TCP,.A.R..,0,0,1,40,scan44
28/07/2016 8:46,0.0,42.219.153.89,143.72.8.137,50140,53,UDP,.A....,0,0,1,76,background
27/07/2016 15:30,0.576,42.219.153.38,43.164.49.185,59623,80,TCP,.AP.SF,0,0,240,12562,background
27/07/2016 16:57,0.244,67.116.111.110,42.219.158.188,40369,25,TCP,.APRSF,0,40,8,417,blacklist
28/07/2016 0:00,0.0,42.219.158.16,42.219.150.246,80,3846,TCP,.A..S.,0,0,1,40,dos
28/07/2016 0:29,0.524,193.26.243.174,42.219.156.212,25,53249,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 15:44,0.0,42.219.156.161,132.5.60.62,33571,53,UDP,.A....,0,0,2,164,background
28/07/2016 1:39,0.317,42.219.156.27,220.181.65.141,4809,6667,TCP,....S.,0,0,2,96,nerisbotnet
28/07/2016 0:50,0.0,42.219.150.247,42.219.156.30,47102,8701,TCP,....S.,0,0,1,44,scan44
28/07/2016 0:52,0.0,42.219.156.30,42.219.150.247,163,62217,TCP,.A.R..,0,0,1,40,scan44
28/07/2016 7:33,3.076,42.219.159.90,190.241.211.47,3403,445,TCP,....S.,0,0,2,96,background
28/07/2016 0:20,0.0,42.219.158.16,42.219.150.246,80,4778,TCP,.A..S.,0,0,1,40,dos
27/07/2016 15:49,0.264,43.164.40.115,42.219.159.85,443,55318,TCP,.AP.SF,0,0,6,4086,background
28/07/2016 0:10,0.0,42.219.150.242,42.219.152.20,7105,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 13:55,18.304,209.48.115.78,42.219.158.178,55239,80,TCP,.A..SF,0,0,5,280,background
28/07/2016 1:57,0.0,143.72.8.137,42.219.152.21,53,43939,UDP,.A....,0,0,1,86,nerisbotnet
27/07/2016 22:24,0.968,165.129.45.214,42.219.156.211,51822,443,TCP,.AP.SF,0,0,9,1077,background
28/07/2016 0:58,0.436,193.27.83.86,42.219.156.212,25,45484,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 22:43,0.0,143.72.4.250,42.219.159.86,53,38340,UDP,.A....,0,0,1,76,background
27/07/2016 13:59,8.228,213.182.142.253,42.219.156.211,63288,80,TCP,.AP.SF,0,0,6,737,background
27/07/2016 20:18,0.708,42.219.156.215,54.143.48.135,34759,25,TCP,.APRS.,0,0,6,446,anomaly-spam
27/07/2016 17:45,2.964,42.219.159.95,112.178.18.153,60267,445,TCP,....S.,0,0,2,96,background
27/07/2016 23:19,0.0,42.219.154.117,209.48.48.89,53,10801,UDP,.A....,0,0,1,149,background
27/07/2016 17:35,0.52,193.26.243.174,42.219.156.215,25,48835,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 21:18,0.692,42.219.156.212,54.143.48.199,42947,25,TCP,.APRS.,0,0,6,440,anomaly-spam
27/07/2016 22:59,0.696,42.219.156.212,193.26.243.182,56058,25,TCP,.APRS.,0,0,6,438,anomaly-spam
27/07/2016 20:36,6.324,213.95.228.130,42.219.153.147,60935,80,TCP,.APRS.,0,40,50,5276,background
27/07/2016 16:15,4.108,42.219.158.160,217.42.85.168,80,56159,TCP,.AP.SF,0,0,74,96850,background
28/07/2016 0:22,0.0,42.219.150.246,42.219.158.16,16969,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 18:25,0.52,54.143.48.135,42.219.156.212,25,52140,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 2:35,1.308,42.219.155.28,64.208.181.94,443,5932,TCP,.APRSF,0,0,10,3344,background
27/07/2016 17:24,0.68,76.163.208.249,42.219.155.56,54368,80,TCP,.AP.SF,0,0,294,12189,background
27/07/2016 23:27,0.72,42.219.156.213,193.27.6.136,58991,25,TCP,.APRS.,0,0,6,437,anomaly-spam
28/07/2016 1:30,0.72,42.219.156.212,193.27.1.135,50181,25,TCP,.APRS.,0,0,6,441,anomaly-spam
28/07/2016 6:16,0.08,42.219.156.243,209.135.60.94,17011,51724,TCP,.AP.SF,0,0,4,195,background
27/07/2016 13:58,31.26,222.28.202.162,42.219.145.25,58394,80,TCP,.AP.S.,0,0,18,2765,background
28/07/2016 2:10,0.58,42.219.156.213,193.27.83.68,36388,25,TCP,.APRS.,0,0,6,435,anomaly-spam
28/07/2016 9:04,2.456,42.219.158.156,223.250.174.0,443,49807,TCP,.AP.SF,0,0,8,679,background
28/07/2016 3:45,2.98,42.219.159.90,145.33.115.102,56590,445,TCP,....S.,0,0,2,96,background
28/07/2016 0:21,0.0,42.219.158.16,42.219.150.246,80,14585,TCP,.A..S.,0,0,1,40,dos
28/07/2016 6:25,17.488,42.219.159.92,145.138.180.57,49882,443,TCP,.AP.SF,0,0,120,108261,background
28/07/2016 1:26,0.392,42.219.152.21,195.128.64.3,2079,53,UDP,......,0,0,2,132,nerisbotnet
28/07/2016 1:25,2.2,42.219.154.71,117.204.73.246,1454,6667,TCP,....S.,0,0,6,288,nerisbotnet
28/07/2016 5:28,2.968,42.219.159.90,124.86.36.180,34961,445,TCP,....S.,0,0,2,96,background
27/07/2016 22:32,0.592,42.219.156.212,193.27.83.86,34297,25,TCP,.APRS.,0,0,6,444,anomaly-spam
27/07/2016 23:13,4.116,202.213.60.62,42.219.156.211,51614,443,TCP,.AP.S.,0,40,8,1037,background
28/07/2016 0:11,0.0,42.219.152.20,42.219.150.242,80,10111,TCP,.A..S.,0,0,1,40,dos
27/07/2016 18:20,0.0,253.124.98.213,42.219.154.159,25,59506,TCP,.A.R..,0,0,1,40,blacklist
28/07/2016 1:22,2.994,42.219.156.29,109.86.117.4,3848,6667,TCP,....S.,0,0,4,192,nerisbotnet
28/07/2016 0:29,0.524,193.26.243.174,42.219.156.212,25,54887,TCP,.AP.SF,0,0,5,958,anomaly-spam
28/07/2016 1:17,9.03,42.219.158.16,209.85.225.27,4421,25,TCP,....S.,0,0,6,288,nerisbotnet
28/07/2016 2:55,0.32,42.219.156.211,201.163.183.135,80,47027,TCP,.AP.SF,0,0,4,1227,background
28/07/2016 3:54,0.0,51.158.98.101,42.219.154.128,43671,53,UDP,.A....,0,0,1,62,background
28/07/2016 2:04,0.348,168.157.195.139,42.219.158.188,51167,80,TCP,.AP.SF,0,40,16,1093,blacklist
28/07/2016 6:42,0.0,42.219.158.188,143.72.8.137,36411,53,UDP,.A....,0,0,2,128,blacklist
